,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
170,5gTgQBtNP08fUijxpEgmzF,0.626,0.776,10.0,-6.66,1.0,0.189,0.486,0.0,0.108,0.696,129.765,184149.0,4.0
171,7vCvUJyjMxRkPeo19nxmuk,0.764,0.794,8.0,-4.096,1.0,0.0589,0.663,0.0,0.34,0.721,110.013,173227.0,4.0
172,1h4u5t0EJZki8ieNGwwFXc,0.541,0.755,1.0,-6.461,0.0,0.0353,0.206,1.25e-05,0.0457,0.937,163.965,210732.0,4.0
173,5uztIMqjl5FTZSYDlOBJjV,0.627,0.818,1.0,-3.086,1.0,0.103,0.378,0.0,0.246,0.449,161.857,183413.0,4.0
174,4AAIAVjSyiq1N7SXKkwXZe,0.659,0.689,1.0,-4.984,0.0,0.0319,0.539,0.0,0.147,0.701,99.967,203158.0,4.0
175,2plRom0urixt6BE8t7kOhQ,0.692,0.639,0.0,-6.717,1.0,0.0352,0.00727,0.0,0.199,0.733,140.06,193343.0,4.0
176,0DlHQxrVijRqVUfuS6PKaY,0.815,0.69,9.0,-4.622,1.0,0.0469,0.29,0.0,0.312,0.654,135.036,185000.0,4.0
177,6AMTUbWihFZOwOeHxZN2Ge,0.665,0.705,4.0,-5.458,1.0,0.0317,0.592,3.91e-05,0.164,0.597,155.994,186832.0,4.0
178,4Ls13Ag4SWnniiX4QLRltL,0.599,0.882,0.0,-3.123,0.0,0.04,0.279,0.00156,0.309,0.542,156.015,200891.0,4.0
179,2pBEAodCImE4LgbKAG4bfz,0.582,0.899,5.0,-3.531,1.0,0.143,0.528,0.0,0.247,0.612,156.621,181279.0,4.0
180,5H25WPPytKQcMfIPu0oEBO,0.685,0.447,10.0,-2.757,1.0,0.132,0.667,0.000771,0.0635,0.745,130.774,190055.0,4.0
181,1mQOFRDoqI34LdN79PE0vH,0.84,0.495,5.0,-5.155,0.0,0.0797,0.481,0.0,0.0853,0.527,130.041,180923.0,4.0
182,5m5aY6S9ttfIG157xli2Rs,0.695,0.872,9.0,-3.65,1.0,0.0868,0.334,0.0,0.954,0.646,121.843,169593.0,4.0
183,07AQkmp456NpEnT8HR7WLy,0.88,0.59,8.0,-4.709,0.0,0.204,0.08,0.0,0.184,0.723,119.97,170000.0,4.0
184,6sPBi0qLI6KM3yXX56NxsA,0.709,0.816,11.0,-4.787,0.0,0.0346,0.685,0.0,0.146,0.921,150.06,237900.0,4.0
185,000RW47rhEkSqjgTrZx7YX,0.752,0.62,5.0,-5.536,1.0,0.0509,0.309,0.0,0.075,0.962,117.399,164459.0,4.0
186,6vnKRiOjUjYT59xl4awHTx,0.535,0.765,7.0,-3.716,0.0,0.184,0.433,0.0,0.125,0.627,108.521,165367.0,4.0
187,1JHvLQWHUoYuapwQikeDuD,0.656,0.85,7.0,-5.132,1.0,0.0384,0.363,0.0,0.53,0.918,155.042,212192.0,4.0
188,1EHFiKkrppC5kXImn8LFBr,0.579,0.832,1.0,-4.646,0.0,0.0348,0.527,0.000188,0.107,0.652,161.995,197037.0,4.0
189,6m187iACTSAZDYMaV0klqj,0.515,0.63,5.0,-7.691,0.0,0.168,0.274,0.0,0.1,0.367,121.98,180000.0,4.0
190,4VW44pawoOHPUjlN7DX5vk,0.752,0.563,3.0,-8.066,0.0,0.209,0.146,0.0,0.103,0.551,145.05,178776.0,4.0
191,34eF4BoV8FPk0uhAAoqU7h,0.551,0.636,2.0,-6.798,1.0,0.054,0.0837,4.28e-06,0.112,0.148,174.065,168276.0,4.0
192,65OVbaJR5O1RmwOQx0875b,0.578,0.449,1.0,-6.349,1.0,0.286,0.0618,2.17e-06,0.119,0.1,136.006,192956.0,4.0
193,08LwMWf5Tcfsd752EPzFV0,0.77,0.574,1.0,-5.525,1.0,0.106,0.0617,0.0,0.104,0.104,98.962,133022.0,3.0
194,2BITQ360Knh6qNAOqR7Dyq,0.584,0.859,8.0,-5.616,1.0,0.121,0.0144,0.0,0.847,0.369,77.005,236883.0,4.0
195,1TZv3bujNaYz646eezRE91,0.573,0.867,5.0,-2.876,0.0,0.168,0.0853,0.0,0.38,0.231,74.861,339506.0,4.0
196,21UkXrc9kD48rNpTMI2ecz,0.807,0.659,11.0,-6.92,1.0,0.332,0.0224,0.0,0.309,0.438,82.465,168727.0,4.0
197,6rTInqW3YECMkQsBEHw4sd,0.887,0.485,11.0,-9.358,0.0,0.2,0.0392,0.0,0.141,0.328,125.987,215693.0,4.0
198,20BOju91NaEFK5Py4VJ2pp,0.84,0.766,4.0,-4.12,1.0,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884.0,4.0
199,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,181733.0,4.0
200,2TmT3wSwRf0CYJFGGaIXNB,0.812,0.691,8.0,-5.837,0.0,0.352,0.614,1.04e-05,0.226,0.876,168.024,255607.0,4.0
201,2L95U6syP0bV3fkYYOzmiW,0.922,0.927,11.0,-3.025,1.0,0.105,0.283,0.00331,0.719,0.796,129.978,219000.0,4.0
202,0VWLId2RwPCno9s1cJm2Vy,0.739,0.788,1.0,-5.198,1.0,0.0731,0.0513,0.0,0.282,0.473,175.996,324426.0,4.0
203,5RAIMjdrCEjpjaR5tBATXU,0.807,0.712,1.0,-5.757,1.0,0.1,0.532,2.37e-05,0.163,0.792,100.004,241659.0,4.0
204,1Ymx1Q7EXkxd7FwKypAQ6o,0.878,0.798,11.0,-5.694,0.0,0.13,0.0527,0.19,0.0917,0.797,120.029,184005.0,4.0
205,3ymRYcYHxXMmyvCaKcJ46k,0.845,0.642,10.0,-6.626,1.0,0.204,0.277,0.0,0.112,0.77,172.008,173945.0,4.0
206,1mauYRwbpoGQX6itP2FAJC,0.728,0.689,7.0,-5.718,1.0,0.0725,0.293,1.26e-05,0.109,0.431,170.089,197647.0,4.0
207,5VzNsUnLmYcRfRfxpQsusa,0.736,0.632,11.0,-4.939,0.0,0.0648,0.18,0.0,0.349,0.503,92.03,216107.0,4.0
208,5RubKOuDoPn5Kj5TLVxSxY,0.811,0.637,10.0,-4.835,0.0,0.0591,0.234,0.000572,0.118,0.471,92.025,130014.0,4.0
209,2bgcUk2A3jjKbCJ7KPquTi,0.823,0.821,8.0,-3.402,0.0,0.166,0.31,4.28e-06,0.143,0.791,99.999,213314.0,4.0
210,68mrW6gXHgupgSiDHgaDi5,0.763,0.621,11.0,-6.169,0.0,0.066,0.0105,2.94e-06,0.106,0.582,82.042,211130.0,4.0
211,6Et5KimMg3IXwD6lJPGmQw,0.76,0.674,7.0,-4.039,0.0,0.0636,0.396,3.54e-05,0.0977,0.735,172.024,202307.0,4.0
212,5vQy9fwVJTeLsaX9IOpCcp,0.554,0.784,1.0,-5.459,1.0,0.113,0.0607,0.0,0.301,0.61,96.699,352093.0,4.0
213,5y7DaS3jAc9eZzcSOoUIwU,0.714,0.761,5.0,-4.596,0.0,0.0427,0.139,0.00035,0.241,0.906,168.022,230693.0,4.0
214,4PEfJZpVjdclfzZ9XO8uDw,0.714,0.671,5.0,-5.119,1.0,0.362,0.289,0.0,0.325,0.641,169.732,229827.0,4.0
215,1C91EF0FrgTMat91LnsiUh,0.767,0.592,9.0,-8.047,1.0,0.483,0.383,0.0,0.294,0.612,93.368,165679.0,4.0
216,4jOBQxq4Ffd8DDrsN4wPOR,0.839,0.706,7.0,-5.629,0.0,0.0728,0.264,1.23e-06,0.106,0.462,92.031,147120.0,4.0
217,09WuqcTbf8iMRn8W4N8xBX,0.823,0.772,0.0,-4.935,1.0,0.0591,0.243,0.0,0.118,0.582,96.001,230728.0,4.0
218,4DHDIdeayp8xvlyg22wREO,0.908,0.813,5.0,-2.749,0.0,0.0777,0.305,0.0,0.278,0.924,97.018,200785.0,4.0
219,5xwjEzvJ2OSdnHlzusKNYA,0.683,0.673,1.0,-4.434,0.0,0.2,0.14,1.02e-06,0.109,0.507,185.942,156533.0,4.0
220,5eaLGyPrVG7FbZ5vVnBm93,0.833,0.66,9.0,-3.985,0.0,0.1,0.141,0.0,0.107,0.751,83.971,221121.0,4.0
221,1yoMvmasuxZfqHEipJhRbp,0.783,0.727,6.0,-3.454,0.0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,199112.0,4.0
222,5mROvpdGeu1vSbZhZoay5O,0.77,0.656,9.0,-4.156,1.0,0.166,0.039,0.0,0.272,0.901,80.079,177370.0,4.0
223,1WvrDdouh6C51In1SdATbq,0.864,0.658,1.0,-4.105,0.0,0.154,0.204,0.000626,0.105,0.865,163.922,178693.0,4.0
224,0MT6qJd7wKlWjH7tP7oWHi,0.85,0.849,8.0,-3.436,0.0,0.0437,0.611,0.000193,0.329,0.92,143.975,203507.0,4.0
225,4e54PAuILqrhjr2ryuMvdq,0.852,0.669,6.0,-4.067,1.0,0.0748,0.0438,0.0,0.0914,0.682,110.696,151813.0,5.0
226,4HYDUMY0xSpeBr0AMY9cUz,0.845,0.677,11.0,-4.798,0.0,0.136,0.269,0.000917,0.108,0.68,90.013,219048.0,4.0
227,5KFHrrBMyGj5MhVbZMM3ts,0.664,0.659,10.0,-4.232,0.0,0.0873,0.0625,0.00024,0.0874,0.797,175.826,157320.0,4.0
228,0EhpEsp4L0oRGM0vmeaN5e,0.571,0.693,6.0,-8.234,0.0,0.0545,0.00536,0.0,0.173,0.393,168.169,232253.0,4.0
229,4RJz8NfIe09gpKMiRUWKhJ,0.691,0.739,5.0,-3.09,0.0,0.229,0.422,3.95e-06,0.11,0.884,83.897,248345.0,4.0
230,478g4LSkyMB1PMkVOVmIaE,0.771,0.765,1.0,-3.887,0.0,0.0508,0.0487,0.0,0.313,0.66,115.984,263013.0,4.0
231,0kRU83ecI57Iw1kPTeUwK5,0.644,0.661,1.0,-4.877,0.0,0.451,0.369,0.0,0.0733,0.355,180.05,199882.0,4.0
232,5fhHCozr33ovDSqBGzfbmk,0.71,0.55,10.0,-7.866,0.0,0.386,0.266,0.0,0.0985,0.33,171.861,217674.0,4.0
233,65sTVVVMDnczku5Gt2PTmt,0.712,0.66,9.0,-7.68,0.0,0.032,0.331,5.66e-05,0.0904,0.418,111.068,211892.0,4.0
234,36dVAj0S6oWScSdVV805Uf,0.896,0.389,0.0,-10.913,1.0,0.151,0.215,0.0,0.0795,0.206,129.97,173598.0,4.0
235,1iAyJBksvAI6DQEnzv8l1E,0.504,0.76,4.0,-4.246,1.0,0.0426,0.286,0.0,0.151,0.64,183.933,190218.0,4.0
236,2687fXBlOk6u6fiwLJ4E1l,0.745,0.57,3.0,-10.411,0.0,0.0636,0.267,0.0,0.121,0.539,115.086,208696.0,4.0
237,3fBpzO81OXrmZPKL0KG8LF,0.876,0.606,8.0,-8.895,0.0,0.13,0.642,7.43e-06,0.349,0.911,112.051,175714.0,4.0
238,7FdUvDkaE24o3FPIWTvzv2,0.542,0.732,9.0,-5.956,1.0,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,175644.0,4.0
239,5efRbEnxrNDKEql0u8Ligh,0.536,0.756,5.0,-6.411,0.0,0.0598,0.244,8.64e-05,0.583,0.276,143.943,205000.0,4.0
240,6ft4hAq6yde8jPZY2i5zLr,0.632,0.595,8.0,-7.644,0.0,0.0401,0.0689,0.0,0.209,0.435,124.114,167903.0,4.0
241,4gqH5pgWqzKMo0v4vcoVmX,0.745,0.678,10.0,-9.288,1.0,0.0357,0.00691,3.91e-05,0.361,0.33,120.013,149558.0,4.0
242,35nvMkQglkoeydD81a0b77,0.796,0.672,6.0,-8.457,0.0,0.234,0.358,0.0,0.0967,0.281,145.008,175448.0,4.0
243,0E92CGQj3E7REEC9TWqYze,0.719,0.702,2.0,-8.463,1.0,0.112,0.232,0.0,0.119,0.512,142.094,206197.0,4.0
244,2UbVnbE5FH6008mAm6Mmgw,0.682,0.72,11.0,-8.173,0.0,0.0381,0.326,0.0,0.148,0.673,117.003,169011.0,4.0
245,0twbASvGKPDvbWviKZcpyy,0.673,0.79,7.0,-6.989,0.0,0.0417,0.0305,0.0,0.147,0.514,117.992,256720.0,4.0
246,5PJNHy1xww2n6VdwonZBOB,0.756,0.664,6.0,-4.493,1.0,0.217,0.312,0.0,0.125,0.201,81.993,180732.0,4.0
247,2nG54Y4a3sH9YpfxMolOyi,0.588,0.856,9.0,-5.242,0.0,0.0316,0.000818,0.0739,0.238,0.635,96.966,175044.0,4.0
248,23Eonfmg2iwhn0NSbPOqjf,0.79,0.632,1.0,-8.457,0.0,0.458,0.369,0.0,0.298,0.591,75.038,144000.0,4.0
249,6qgMr9LacgnihY9IdYriMP,0.756,0.741,5.0,-4.813,0.0,0.0257,0.0846,0.0,0.0759,0.762,112.911,174667.0,4.0
250,63ODxpk6cCmFw8VvoeRD0O,0.589,0.706,5.0,-5.033,0.0,0.312,0.151,0.0,0.0692,0.711,125.546,157102.0,5.0
251,4vAReYtMpAAFK6cyTE8WkZ,0.707,0.6,7.0,-8.398,0.0,0.19,0.107,0.0,0.105,0.577,86.647,185144.0,5.0
252,1HT4tiNLC1CnHcVTuDwD2P,0.777,0.593,5.0,-7.282,1.0,0.124,0.0509,0.0,0.113,0.57,84.037,191619.0,4.0
253,29s2dhQ00vpr6eTI00Kc77,0.954,0.643,8.0,-6.77,0.0,0.109,0.00317,0.00247,0.0963,0.915,122.006,137733.0,4.0
254,6NJbRe9nIdNsAx7dkASEJX,0.591,0.608,9.0,-6.443,0.0,0.506,0.0707,0.0,0.113,0.599,63.24,137545.0,5.0
255,7mTlWxWhi6wxnD2bsXWlFC,0.918,0.766,11.0,-4.838,0.0,0.255,0.118,0.000177,0.15,0.571,130.0,128681.0,4.0
256,6bGEf1NKIcpuqlo4BfLy7V,0.717,0.55,3.0,-8.418,1.0,0.0337,0.0775,2.79e-06,0.243,0.673,130.966,201797.0,4.0
257,696pTNllVLM7EK9wMIuYdJ,0.475,0.87,8.0,-4.054,1.0,0.33,0.206,0.0,0.352,0.811,86.719,171150.0,5.0
258,5ri4zqtWhG07hIuNNDWP76,0.806,0.513,4.0,-6.208,1.0,0.0685,0.217,0.0,0.217,0.503,124.988,178157.0,4.0
259,0i0Hc3bNrhoLjBNFH7U92N,0.915,0.51,7.0,-6.69,1.0,0.116,0.28,0.0,0.28,0.913,106.036,168179.0,4.0
260,6y8j9EU0zPTyKYb74VYouC,0.941,0.779,11.0,-5.202,0.0,0.287,0.0312,4.4e-05,0.214,0.665,122.091,163091.0,4.0
261,5rexOvEwNWcOsa2OKPXpRC,0.726,0.605,11.0,-7.202,1.0,0.176,0.23,1.24e-05,0.286,0.756,129.989,211579.0,4.0
262,5hRBAiCf0A4yQc2Mh3uOYY,0.834,0.638,1.0,-4.788,1.0,0.157,0.165,0.0,0.121,0.367,111.857,210977.0,4.0
263,1DlHOKshj1ITeV7GlI8ciV,0.797,0.7,0.0,-5.896,1.0,0.0435,0.271,0.0,0.0761,0.888,103.082,155251.0,4.0
264,3VEvsFY82950YaqNz2vvyr,0.716,0.572,9.0,-5.095,0.0,0.0391,0.799,1.84e-06,0.0793,0.64,113.797,185942.0,4.0
265,5KLDajsSLvA5n2zTwKycvF,0.678,0.867,0.0,-5.85,1.0,0.0268,0.0128,3.19e-05,0.344,0.961,124.001,186751.0,4.0
266,4gIAPjg42tS0qEHvbTkG4J,0.672,0.758,4.0,-4.765,0.0,0.0289,0.004,7.08e-05,0.266,0.643,115.981,155500.0,4.0
267,5x6ggDM895CRGHxS3dwRHz,0.81,0.674,2.0,-6.251,0.0,0.0446,0.00792,1.45e-05,0.0527,0.834,139.949,213125.0,4.0
268,2UsR5UxsuKwJ2OovutZsjV,0.903,0.732,9.0,-3.723,1.0,0.208,0.0383,0.0,0.0649,0.669,134.964,149698.0,4.0
269,0qA2qykpcGdVl3tiiYum4g,0.743,0.529,3.0,-5.292,1.0,0.107,0.2,0.0,0.244,0.505,102.027,228590.0,4.0
270,0qUlNrJSXzvOvSCOqVwZdc,0.844,0.823,6.0,-5.079,1.0,0.0614,0.0383,0.0,0.335,0.836,126.03,147635.0,4.0
271,06h2UnXLG2B0d3gRubMGNI,0.507,0.481,10.0,-8.423,1.0,0.0305,0.0968,0.000232,0.0641,0.586,85.052,199235.0,4.0
272,7iuM7vnvSjX9qqcuFtij1T,0.811,0.516,0.0,-6.96,0.0,0.0321,0.268,0.000637,0.0861,0.451,112.937,207289.0,4.0
273,3pHt7ZLOM4GJQKqorMzeon,0.572,0.797,0.0,-4.181,1.0,0.0497,0.0949,0.0,0.259,0.598,135.76,214720.0,4.0
274,5qaaQp6KvkEdB2q7SKQAcJ,0.922,0.708,8.0,-5.618,0.0,0.262,0.281,0.000168,0.279,0.732,104.055,148942.0,4.0
275,75QDxza3YsGW0Aihq1lIdj,0.921,0.875,8.0,-1.175,1.0,0.0992,0.118,0.0,0.378,0.943,114.023,168960.0,4.0
276,2hfeAtMrCUt0F9zlsRT9JJ,0.842,0.716,2.0,-3.946,1.0,0.448,0.00438,0.00352,0.0991,0.64,118.05,162466.0,4.0
277,4Ixc50wY5pbUvNEogTQ2wL,0.808,0.559,1.0,-6.936,1.0,0.452,0.133,6.57e-06,0.0966,0.48,169.103,237459.0,4.0
278,0WoS8Xeb60rK22NuShJv97,0.813,0.573,7.0,-6.532,0.0,0.143,0.108,0.000262,0.0822,0.781,94.014,213864.0,4.0
279,5rm5rdDxzqSY2JjK7cAUhc,0.91,0.882,11.0,-4.798,0.0,0.0621,0.0618,0.771,0.359,0.899,118.066,171356.0,4.0
280,2B4nQ6yvVVBMqfgOrYtubb,0.709,0.595,0.0,-3.349,1.0,0.099,0.653,0.000253,0.134,0.747,174.004,178266.0,4.0
281,028MkfDdEe6uyIkuJVj0cb,0.902,0.933,0.0,-0.981,1.0,0.108,0.125,0.00193,0.312,0.769,123.999,248000.0,4.0
282,1wkfytfHLwJknHpMJZMlxk,0.909,0.774,2.0,-3.121,1.0,0.13,0.16,0.000994,0.21,0.757,117.985,216061.0,4.0
283,1Cx2O26LJUjG94LfH6rnyB,0.942,0.988,1.0,-0.799,1.0,0.28,0.381,4.8e-06,0.105,0.944,120.06,164049.0,4.0
284,2tFwfmceQa1Y6nRPhYbEtC,0.807,0.606,3.0,-8.871,0.0,0.088,0.0946,0.0,0.119,0.304,92.988,227520.0,4.0
285,26w9NTiE9NGjW1ZvIOd1So,0.883,0.6,7.0,-7.188,1.0,0.37,0.114,7.94e-06,0.0931,0.691,113.903,156430.0,4.0
286,2fpKvUg9hxiKAOLuwfEdlJ,0.635,0.682,10.0,-6.86,1.0,0.271,0.207,0.0,0.361,0.673,89.085,288282.0,4.0
287,0EaBXOqo6TNIIhHctCbQPi,0.895,0.745,2.0,-4.301,1.0,0.159,0.0053,0.0848,0.0599,0.762,113.927,197763.0,4.0
288,50QqjYyqOapIo9CG7aBvKw,0.882,0.767,11.0,-2.247,1.0,0.253,0.0599,7.05e-06,0.0492,0.569,93.953,153191.0,4.0
289,2E6BB9DvlEltjJfjSJLzFS,0.881,0.753,9.0,-3.744,1.0,0.0745,0.228,0.000455,0.265,0.881,127.984,180808.0,4.0
290,5H6SZcjJzBNsB2VzKW2Ivd,0.778,0.752,1.0,-4.976,0.0,0.149,0.25,0.00386,0.0866,0.791,180.017,171814.0,4.0
291,5iF33sXejXwfTuidVHMll0,0.788,0.771,0.0,-4.048,1.0,0.0562,0.0452,0.0,0.103,0.785,91.945,169560.0,4.0
292,21N4Buj4xsyLb218lYle61,0.574,0.891,0.0,-3.665,0.0,0.157,0.0847,0.0,0.16,0.707,100.978,183240.0,4.0
293,4K2VD5qMwcjIsLFYtrrQDz,0.765,0.52,0.0,-7.035,0.0,0.113,0.164,0.0,0.157,0.444,109.874,200736.0,4.0
294,42nkGZLFa7PF2Hut7f7sxk,0.823,0.584,0.0,-8.176,0.0,0.0677,0.436,4.51e-06,0.16,0.284,134.997,188630.0,4.0
295,0htvkHTlXpui40I957NFUt,0.701,0.361,9.0,-11.158,0.0,0.15,0.423,0.0,0.0896,0.83,104.948,186500.0,4.0
296,2lj1RNDztkIsyzhAX2soEa,0.795,0.49,4.0,-14.784,0.0,0.209,0.0637,0.00164,0.102,0.364,136.036,185299.0,4.0
297,4Zpg4neFtdTJJF4wsrTJRa,0.744,0.473,5.0,-14.143,0.0,0.0533,0.00112,0.00136,0.0872,0.375,128.045,184932.0,4.0
298,0sRMA5RMTncLpfZ6Uk9Wi1,0.784,0.822,4.0,-1.385,0.0,0.195,0.203,0.0,0.143,0.671,97.964,168438.0,4.0
299,5zn9ZT7dKnRX5fnYvb3loq,0.895,0.796,10.0,-5.674,0.0,0.0445,0.212,0.000113,0.0344,0.933,105.996,199288.0,4.0
300,6AZzs7g85UpFDJUTKwLzgo,0.832,0.699,1.0,-6.407,0.0,0.0482,0.604,0.0,0.188,0.698,110.05,124520.0,4.0
301,1JdRPaDFswfqCpAhBPKqUw,0.808,0.731,11.0,-5.363,1.0,0.249,0.105,0.0,0.139,0.453,160.016,230999.0,4.0
302,3iWRuqeYt3ezyPOSdVo9Hz,0.875,0.801,11.0,-8.041,0.0,0.0449,0.332,0.000287,0.0406,0.96,127.996,205636.0,4.0
303,5srxSzbtZ1t2mL4QfQafYx,0.702,0.943,4.0,-1.119,1.0,0.162,0.232,0.0,0.31,0.828,73.486,164898.0,4.0
304,4FTGTibd0V8qZOTMwx7lG7,0.714,0.668,7.0,-7.848,1.0,0.0812,0.157,1.08e-05,0.0877,0.232,143.985,193371.0,4.0
305,26x46Jk6rpcfkT8xttvUCc,0.789,0.734,8.0,-4.919,1.0,0.202,0.0684,0.0,0.111,0.528,155.039,188255.0,4.0
306,5BedaQpN3d92CLUVewl94E,0.768,0.825,1.0,-2.832,1.0,0.0565,0.053,0.0,0.119,0.627,104.999,176000.0,4.0
307,4bjdKuJEtkr8IEwBiqyxAq,0.747,0.408,5.0,-14.759,1.0,0.115,0.015,0.0104,0.136,0.267,130.004,188312.0,4.0
308,7JAPo0o6KfpKdZiGLoRCNh,0.828,0.653,5.0,-7.833,0.0,0.0429,0.297,0.0,0.115,0.505,103.971,171733.0,4.0
309,082HYgmGx9V6hG5tpwwpp7,0.597,0.387,7.0,-16.044,1.0,0.327,0.0272,0.00023,0.134,0.201,133.922,207766.0,4.0
310,3NCZRSMdqwo5jpRdgcZxEV,0.661,0.575,5.0,-9.365,1.0,0.314,0.292,3.91e-06,0.0861,0.432,140.092,208065.0,4.0
311,3RLpfYSIQlW1YI6bIexpUy,0.8,0.848,3.0,0.14,0.0,0.0685,0.19,0.0,0.0781,0.797,109.975,249051.0,4.0
312,3S2aU4rUZXbVOxyVzgzXQ5,0.888,0.438,6.0,-8.735,0.0,0.0528,0.191,0.00111,0.108,0.234,104.971,214000.0,4.0
313,6RpPYyGGMyDL9xfRcQfffj,0.945,0.888,1.0,-0.196,0.0,0.0556,0.134,0.000338,0.288,0.956,105.005,243717.0,4.0
314,3qRGs7H1bPfshHh19syRKQ,0.479,0.488,1.0,-8.249,1.0,0.167,0.795,0.0,0.116,0.267,96.958,231735.0,4.0
315,56nsR8Td7CWVCQIGjznu4L,0.847,0.729,2.0,-5.533,1.0,0.212,0.333,0.0,0.0693,0.315,104.969,257942.0,4.0
316,6vRHVF61iN8TnMdoFBoE8f,0.423,0.849,1.0,-3.782,1.0,0.143,0.125,0.0,0.111,0.312,116.956,218000.0,4.0
317,3VLykmyUx8XKraa9SWQgKO,0.783,0.919,2.0,-2.053,1.0,0.103,0.228,1.44e-06,0.206,0.717,95.041,212066.0,4.0
318,60Gq23sQOFobysukKlK6fb,0.752,0.279,5.0,-17.669,0.0,0.0534,0.141,0.00125,0.158,0.329,97.022,163305.0,4.0
319,63uctqlwCI5AxXYmpTVO2Z,0.635,0.566,3.0,-9.188,0.0,0.183,0.243,5.47e-06,0.134,0.329,91.975,235939.0,4.0
320,6W6lYqKuPScYWchL6bS7Ly,0.723,0.851,4.0,-5.365,0.0,0.0556,0.357,7.51e-05,0.158,0.811,131.97,196526.0,4.0
321,63SfVFcA5kGYX1qJKRHhXR,0.654,0.71,1.0,-6.346,0.0,0.0629,0.105,0.0,0.0609,0.419,140.012,197197.0,4.0
322,7pBr36brGBNxCk3JahhyHb,0.645,0.685,7.0,-6.045,1.0,0.0765,0.324,1.05e-05,0.0739,0.091,90.082,231039.0,4.0
323,5xDaIms5HB1DTj5keH6sJc,0.751,0.774,3.0,-7.633,0.0,0.142,0.105,4.98e-05,0.292,0.603,134.998,219000.0,4.0
324,5FJXK0vbQc8jebPYx0HIEq,0.643,0.37,5.0,-13.397,0.0,0.416,0.226,0.000106,0.0989,0.554,153.023,233000.0,4.0
325,1PN1vuSWAW9mlIZSgFrQ7y,0.605,0.583,7.0,-8.513,1.0,0.129,0.902,0.0109,0.119,0.523,93.33,178135.0,4.0
326,3pY3PPvp77FNQq01n4UrS1,0.768,0.506,2.0,-10.115,0.0,0.351,0.653,0.000302,0.115,0.354,140.077,210893.0,4.0
327,3OFejsaM3NDkclJg3rjWI2,0.753,0.504,7.0,-10.196,0.0,0.132,0.666,1.88e-05,0.121,0.299,107.064,209994.0,4.0
328,0kRVLXoBrU3IaKGUknzzJs,0.708,0.726,1.0,-6.836,0.0,0.168,0.115,0.0014,0.143,0.509,155.032,204000.0,4.0
329,326wv1lze9tMWa8u4XUdaW,0.872,0.905,3.0,-0.265,0.0,0.0608,0.206,0.0,0.113,0.813,105.013,284700.0,4.0
330,4b4aSVwWBnwMiSwU62mIUr,0.893,0.796,6.0,-4.312,0.0,0.3,0.294,0.0,0.0542,0.82,104.989,205728.0,4.0
331,37Qs3XrDloB2ocXfAhVnmL,0.671,0.459,4.0,-7.909,0.0,0.155,0.203,0.0,0.0963,0.382,203.917,247500.0,4.0
332,55LLrj5aARUqCLoDEwAp7v,0.75,0.787,7.0,-7.367,1.0,0.153,0.77,2.44e-05,0.141,0.554,140.054,205981.0,4.0
333,16mkUOA1z4WuJthRwgfFAY,0.483,0.54,2.0,-7.254,1.0,0.0294,0.544,0.0,0.214,0.197,120.251,186258.0,4.0
334,6nU4btGccMwMywAAl6cNSD,0.641,0.514,7.0,-6.003,1.0,0.0266,0.0166,0.0,0.155,0.196,96.87,268707.0,4.0
335,1ISMa0THMDKFBq2UMfm02e,0.542,0.647,1.0,-4.973,1.0,0.0277,0.071,0.0,0.108,0.281,92.999,173786.0,4.0
336,15TDRP0ynuKdPBN1ZjjH0v,0.645,0.674,2.0,-6.2,1.0,0.0358,0.00279,0.000381,0.323,0.346,110.008,202893.0,4.0
337,5JvKQrlFLVIoEwAJHeByHQ,0.41,0.739,11.0,-5.804,0.0,0.134,0.279,0.0,0.51,0.722,135.532,242616.0,4.0
338,3qw9rbM22j7TauihIva5Js,0.762,0.739,0.0,-8.413,1.0,0.0316,0.0225,0.194,0.0827,0.423,122.049,212451.0,4.0
339,7HMz8o0m7ASQ3ImFPfhWTY,0.363,0.678,2.0,-4.939,0.0,0.0995,0.0299,0.0,0.324,0.321,162.124,300413.0,4.0
340,4snwfFDmLOyilXsRhYPSU6,0.66,0.674,4.0,-6.379,0.0,0.0618,0.233,0.000135,0.156,0.286,125.952,182120.0,4.0
341,1sGybPOm1Q0Cv5Ak6UN43z,0.52,0.925,2.0,-4.974,0.0,0.0606,0.000142,0.000204,0.296,0.267,107.985,228331.0,4.0
342,2DnfYBSG1cEcEYieldgp2X,0.673,0.587,5.0,-6.422,0.0,0.0264,0.187,0.0,0.092,0.743,118.083,191675.0,4.0
343,4mwELaCYyTINsKPzWe9jwd,0.534,0.661,8.0,-5.991,0.0,0.0792,0.0589,0.0,0.394,0.437,159.826,174878.0,4.0
344,3MKVkbdTGwkOMsGLoQ27RU,0.938,0.613,6.0,-5.567,0.0,0.279,0.0252,2.6e-06,0.119,0.574,99.981,163200.0,4.0
